id,predicted_stars,actual_stars,mse
-pL4Id5cuz2yC2UKi2Yq9A,5,5,0
-pL4Id5cuz2yC2UKi2Yq9A,5,5,0
-pL4Id5cuz2yC2UKi2Yq9A,4,4,0
-pL4Id5cuz2yC2UKi2Yq9A,4,4,0
-pL4Id5cuz2yC2UKi2Yq9A,5,5,0
-pL4Id5cuz2yC2UKi2Yq9A,4,5,1
-pL4Id5cuz2yC2UKi2Yq9A,5,5,0
-pL4Id5cuz2yC2UKi2Yq9A,5,4,1
-pL4Id5cuz2yC2UKi2Yq9A,5,5,0
-pL4Id5cuz2yC2UKi2Yq9A,4,5,1
-pL4Id5cuz2yC2UKi2Yq9A,3,3,0
l683preTG0GIk9XMaHAUNA,4,5,1
UGV4Q5CWpKXiWIXaYHrGVw,5,4,1
fCq3AVUzWDarScN020AcjQ,1,1,0
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,2,9
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,5,0
fCq3AVUzWDarScN020AcjQ,5,4,1
fCq3AVUzWDarScN020AcjQ,4,5,1
fCq3AVUzWDarScN020AcjQ,1,1,0
e3dbqeMI4k1Jl2VBCq9rNw,4,4,0
e3dbqeMI4k1Jl2VBCq9rNw,5,1,16
TLr_AFOnq4TK_qNGRQzloQ,4,4,0
IrDBZjJvYUCvdOgE2DE0iQ,3,3,0
IrDBZjJvYUCvdOgE2DE0iQ,4,3,1
WjJmjrfHJ5QKOTrKkChmtw,4,4,0
RZjCS8U_UuZaAmo5YawkOg,4,4,0
RZjCS8U_UuZaAmo5YawkOg,5,4,1
RZjCS8U_UuZaAmo5YawkOg,5,5,0
RZjCS8U_UuZaAmo5YawkOg,3,3,0
RZjCS8U_UuZaAmo5YawkOg,5,3,4
Lvg2y48cv7xFUJBqoUXmvw,4,5,1
Lvg2y48cv7xFUJBqoUXmvw,2,2,0
Lvg2y48cv7xFUJBqoUXmvw,4,2,4
Lvg2y48cv7xFUJBqoUXmvw,4,4,0
Lvg2y48cv7xFUJBqoUXmvw,2,1,1
RRUyGOb4MDlPLNHIq9gMRg,4,5,1
RRUyGOb4MDlPLNHIq9gMRg,5,5,0
Md8XLs5FUhSnUodFEVqYWQ,4,4,0
GqlcI-T5pK17Q932PimsAg,1,1,0
GqlcI-T5pK17Q932PimsAg,1,3,4
GqlcI-T5pK17Q932PimsAg,1,1,0
Vc8sXKEdO9yVxbRlwBFHKQ,2,3,1
Vc8sXKEdO9yVxbRlwBFHKQ,4,5,1
Vc8sXKEdO9yVxbRlwBFHKQ,1,2,1
Vc8sXKEdO9yVxbRlwBFHKQ,3,3,0
Vc8sXKEdO9yVxbRlwBFHKQ,1,1,0
Vc8sXKEdO9yVxbRlwBFHKQ,4,3,1
Vc8sXKEdO9yVxbRlwBFHKQ,4,2,4
co40Xq-xDDC6ogEjFUM1Sw,4,5,1
co40Xq-xDDC6ogEjFUM1Sw,5,5,0
bsbU2Pk-aacIULmRDU8y_Q,4,2,4
T113Acwqk_ru7Uvi41pruQ,1,4,9
pOwziZ1OSMO7KYiIPJA2Zw,4,1,9
pOwziZ1OSMO7KYiIPJA2Zw,1,2,1
pOwziZ1OSMO7KYiIPJA2Zw,5,1,16
pOwziZ1OSMO7KYiIPJA2Zw,1,1,0
aI3CUcnQbjn1jdcl6NfatQ,4,2,4
eKEGG0UNGwd8AKdEo30t6g,5,5,0
eKEGG0UNGwd8AKdEo30t6g,5,5,0
YIbsxjyP2jNzoH9RlxaSYA,3,4,1
de2E6-wKURd0RLJaq8mrTg,5,2,9
de2E6-wKURd0RLJaq8mrTg,1,1,0
de2E6-wKURd0RLJaq8mrTg,1,1,0
de2E6-wKURd0RLJaq8mrTg,4,4,0
sSMRqNmRpd4C56OZoZAfgw,5,4,1
sSMRqNmRpd4C56OZoZAfgw,5,2,9
aVKOO7rBVo2lCj-KElxp5Q,5,4,1
aVKOO7rBVo2lCj-KElxp5Q,4,4,0
iUFwE4oFs_JRVdqA3G7ICg,4,4,0
T3ZpXgSw7eo4cxl7Op7G7w,3,2,1
T3ZpXgSw7eo4cxl7Op7G7w,4,2,4
T3ZpXgSw7eo4cxl7Op7G7w,1,1,0
T3ZpXgSw7eo4cxl7Op7G7w,4,3,1
T3ZpXgSw7eo4cxl7Op7G7w,4,4,0
T3ZpXgSw7eo4cxl7Op7G7w,1,2,1
T3ZpXgSw7eo4cxl7Op7G7w,4,4,0
T3ZpXgSw7eo4cxl7Op7G7w,1,1,0
T3ZpXgSw7eo4cxl7Op7G7w,3,3,0
T3ZpXgSw7eo4cxl7Op7G7w,1,1,0
NRkpayrlWPnj31TZo6uEJA,1,1,0
ZWbJlxV7sdxBBgyw_-4vVg,5,4,1
ZWbJlxV7sdxBBgyw_-4vVg,5,5,0
NLTfEyC50pz8a29CYRqvtA,4,3,1
NLTfEyC50pz8a29CYRqvtA,5,4,1
f-Nk4rNCmJhYom1_6RdWqg,1,1,0
f-Nk4rNCmJhYom1_6RdWqg,3,4,1
f-Nk4rNCmJhYom1_6RdWqg,3,1,4
f-Nk4rNCmJhYom1_6RdWqg,4,1,9
f-Nk4rNCmJhYom1_6RdWqg,1,1,0
f-Nk4rNCmJhYom1_6RdWqg,4,2,4
f-Nk4rNCmJhYom1_6RdWqg,3,2,1
rFISXBrHNGywTL0l-VxqPA,4,1,9
rFISXBrHNGywTL0l-VxqPA,5,4,1
uKnQQDArO9bu4tAbGZ4epw,5,4,1
uKnQQDArO9bu4tAbGZ4epw,5,4,1
q4P3WHwC0lFafwvTlkKMIw,1,5,16
q4P3WHwC0lFafwvTlkKMIw,4,4,0
q4P3WHwC0lFafwvTlkKMIw,4,1,9
WPQEzolKWpB_zOx-iexoBA,4,2,4
lWrgqhLk__ALVurHuJqcUw,4,4,0
lWrgqhLk__ALVurHuJqcUw,5,3,4
lWrgqhLk__ALVurHuJqcUw,4,3,1
XXm8lwYNH9gQpKq1Xek_YQ,1,2,1
XXm8lwYNH9gQpKq1Xek_YQ,1,1,0
XXm8lwYNH9gQpKq1Xek_YQ,5,5,0
NncAp8--EVrBhZWTBrBUAA,1,1,0
aURWnSm0BrHhp-0DSXFJww,5,4,1
aURWnSm0BrHhp-0DSXFJww,5,5,0
aURWnSm0BrHhp-0DSXFJww,5,5,0
Srl3TFbOAfa-9_1m_wK6xQ,4,2,4
Srl3TFbOAfa-9_1m_wK6xQ,2,3,1
Srl3TFbOAfa-9_1m_wK6xQ,1,1,0
Srl3TFbOAfa-9_1m_wK6xQ,4,3,1
n0yMrpye4tLpmaTSzXRGuw,5,5,0
n0yMrpye4tLpmaTSzXRGuw,1,1,0
n0yMrpye4tLpmaTSzXRGuw,5,4,1
k9pQa-48qARibpa-Yf0xYQ,5,4,1
k9pQa-48qARibpa-Yf0xYQ,4,4,0
UzCZyYj511zKERJEpEk7-w,1,2,1
LKTx0oPOrn_81n6DJpNk5g,5,2,9
LKTx0oPOrn_81n6DJpNk5g,4,1,9
cbm9sq6Wis6T_WmbiFy8Ag,1,1,0
cbm9sq6Wis6T_WmbiFy8Ag,4,3,1
cbm9sq6Wis6T_WmbiFy8Ag,5,2,9
cbm9sq6Wis6T_WmbiFy8Ag,5,3,4
cbm9sq6Wis6T_WmbiFy8Ag,5,5,0
cbm9sq6Wis6T_WmbiFy8Ag,2,1,1
ZPWEawq1b37IcMFH9zA-_w,1,2,1
ZPWEawq1b37IcMFH9zA-_w,4,5,1
ZPWEawq1b37IcMFH9zA-_w,5,5,0
ZPWEawq1b37IcMFH9zA-_w,5,5,0
2hJNAFFy2qOqmIIKFjcw9w,3,3,0
2hJNAFFy2qOqmIIKFjcw9w,1,1,0
b6hN-WP8_3Jv_cq88QUwCQ,4,4,0
b6hN-WP8_3Jv_cq88QUwCQ,3,3,0
b6hN-WP8_3Jv_cq88QUwCQ,5,5,0
TNvSywzPjr0GU71CfIVbrQ,5,5,0
N0L1C5K9ViBD58vig5sahw,3,4,1
N0L1C5K9ViBD58vig5sahw,5,5,0
CIU0NCEOof6qF6AasxUvTA,4,5,1
YEVN6-6z7PL5cDeWx9I8OQ,1,1,0
ZjMNad9hCvBJficJA0bFRQ,5,5,0
ZjMNad9hCvBJficJA0bFRQ,4,2,4
YZOcw84UaQr_yGHhulXBiw,5,4,1
ZAcldWPPzu-vMoJShkEv2Q,5,4,1
ZAcldWPPzu-vMoJShkEv2Q,5,4,1
ZAcldWPPzu-vMoJShkEv2Q,1,1,0
ZAcldWPPzu-vMoJShkEv2Q,4,4,0
ZAcldWPPzu-vMoJShkEv2Q,5,5,0
ZAcldWPPzu-vMoJShkEv2Q,4,4,0
ZAcldWPPzu-vMoJShkEv2Q,5,5,0
ZAcldWPPzu-vMoJShkEv2Q,4,1,9
ZAcldWPPzu-vMoJShkEv2Q,5,5,0
ZAcldWPPzu-vMoJShkEv2Q,5,4,1
ZAcldWPPzu-vMoJShkEv2Q,5,4,1
ZAcldWPPzu-vMoJShkEv2Q,5,5,0
P7tnvgfHFCretdRxIEwbPw,5,4,1
s_LBvWoe1Vsfhw3vdmiLuw,1,1,0
s_LBvWoe1Vsfhw3vdmiLuw,4,3,1
s_LBvWoe1Vsfhw3vdmiLuw,3,2,1
fDpiXePaeKqbOfoxXxUKyw,3,3,0
ueZc78i4FHSRnCRUqVyivQ,1,1,0
QzDYO-lJhX-wh74z6ajI4g,4,4,0
QzDYO-lJhX-wh74z6ajI4g,4,3,1
QzDYO-lJhX-wh74z6ajI4g,5,5,0
-ZaQKvtRGQA-4FoUE_1s4w,4,5,1
-ZaQKvtRGQA-4FoUE_1s4w,4,4,0
__eb2f_wEBrEl0xCyLqDeQ,4,4,0
__eb2f_wEBrEl0xCyLqDeQ,4,4,0
__eb2f_wEBrEl0xCyLqDeQ,4,3,1
NpjFkuhBX-LU-hf_FnJzKg,4,2,4
NpjFkuhBX-LU-hf_FnJzKg,5,4,1
TlwmWPxMOSXOsey0ylMLeQ,3,1,4
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,3,3,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,3,3,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,3,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,2,1,1
cKgUCzMGuRgkbKXUsgeXUw,3,2,1
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,3,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,3,4
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,3,2,1
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,3,4
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,3,3,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,2,9
cKgUCzMGuRgkbKXUsgeXUw,3,3,0
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,5,3,4
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,3,4
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,3,3,0
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,3,1,4
cKgUCzMGuRgkbKXUsgeXUw,3,5,4
cKgUCzMGuRgkbKXUsgeXUw,2,2,0
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,4,3,1
cKgUCzMGuRgkbKXUsgeXUw,3,2,1
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,1,1,0
cKgUCzMGuRgkbKXUsgeXUw,5,2,9
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,2,2,0
cKgUCzMGuRgkbKXUsgeXUw,2,4,4
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,3,1,4
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,4,2,4
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,3,4,1
cKgUCzMGuRgkbKXUsgeXUw,5,2,9
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,4,5,1
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,4,1,9
cKgUCzMGuRgkbKXUsgeXUw,4,4,0
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
cKgUCzMGuRgkbKXUsgeXUw,1,2,1
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,5,0
cKgUCzMGuRgkbKXUsgeXUw,5,2,9
cKgUCzMGuRgkbKXUsgeXUw,5,4,1
jG0m1-899xwYY3IXpTRRCQ,5,4,1
jG0m1-899xwYY3IXpTRRCQ,4,5,1
jG0m1-899xwYY3IXpTRRCQ,4,4,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,4,4,0
jG0m1-899xwYY3IXpTRRCQ,4,5,1
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,4,1
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,2,9
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,4,1
jG0m1-899xwYY3IXpTRRCQ,4,4,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,4,1
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,4,2,4
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,4,4,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,4,3,1
jG0m1-899xwYY3IXpTRRCQ,4,3,1
jG0m1-899xwYY3IXpTRRCQ,5,5,0
jG0m1-899xwYY3IXpTRRCQ,5,5,0
uD5fTga5_jVLx8IdKHBbgg,5,5,0
uD5fTga5_jVLx8IdKHBbgg,4,5,1
4g3IsMpBLReHDA5JatpPzw,5,5,0
4g3IsMpBLReHDA5JatpPzw,5,4,1
4g3IsMpBLReHDA5JatpPzw,2,3,1
4g3IsMpBLReHDA5JatpPzw,5,5,0
4g3IsMpBLReHDA5JatpPzw,2,2,0
4g3IsMpBLReHDA5JatpPzw,3,3,0
4g3IsMpBLReHDA5JatpPzw,4,2,4
UN2MzY7bZUF29gvEcp3oYg,4,2,4
UN2MzY7bZUF29gvEcp3oYg,1,2,1
WLCdg4ib7-_7b8epoXRjAw,4,3,1
WLCdg4ib7-_7b8epoXRjAw,4,3,1
WLCdg4ib7-_7b8epoXRjAw,4,4,0
WLCdg4ib7-_7b8epoXRjAw,5,2,9
WLCdg4ib7-_7b8epoXRjAw,4,3,1
WLCdg4ib7-_7b8epoXRjAw,5,1,16
WLCdg4ib7-_7b8epoXRjAw,5,4,1
WLCdg4ib7-_7b8epoXRjAw,5,4,1
WLCdg4ib7-_7b8epoXRjAw,4,2,4
WLCdg4ib7-_7b8epoXRjAw,4,4,0
WLCdg4ib7-_7b8epoXRjAw,5,4,1
WLCdg4ib7-_7b8epoXRjAw,5,4,1
WLCdg4ib7-_7b8epoXRjAw,4,2,4
WLCdg4ib7-_7b8epoXRjAw,4,4,0
WLCdg4ib7-_7b8epoXRjAw,4,4,0
ZfBKZPd2rdpW19m91YnHXw,4,4,0
ZfBKZPd2rdpW19m91YnHXw,5,5,0
ZfBKZPd2rdpW19m91YnHXw,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,4,4,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,2,1,1
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,2,1,1
pJdPcHkqtaLF47pS0LxdYQ,5,4,1
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,5,5,0
pJdPcHkqtaLF47pS0LxdYQ,4,4,0
pJdPcHkqtaLF47pS0LxdYQ,1,1,0
oQwadWTYQWahuj9N-68yPA,5,5,0
oQwadWTYQWahuj9N-68yPA,1,1,0
oQwadWTYQWahuj9N-68yPA,5,5,0
wJ-961JWdVhJXhWQf4Jlcw,5,5,0
wJ-961JWdVhJXhWQf4Jlcw,4,5,1
wJ-961JWdVhJXhWQf4Jlcw,4,4,0
wJ-961JWdVhJXhWQf4Jlcw,1,1,0
wJ-961JWdVhJXhWQf4Jlcw,4,4,0
wJ-961JWdVhJXhWQf4Jlcw,1,1,0
wJ-961JWdVhJXhWQf4Jlcw,5,4,1
wJ-961JWdVhJXhWQf4Jlcw,5,5,0
wJ-961JWdVhJXhWQf4Jlcw,5,5,0
wJ-961JWdVhJXhWQf4Jlcw,1,2,1
wJ-961JWdVhJXhWQf4Jlcw,5,5,0
wJ-961JWdVhJXhWQf4Jlcw,1,1,0
wJ-961JWdVhJXhWQf4Jlcw,1,1,0
wJ-961JWdVhJXhWQf4Jlcw,5,4,1
wJ-961JWdVhJXhWQf4Jlcw,4,4,0
xl5_NW2JBleYameeEIocFQ,1,1,0
3kPqtmL3EdfhCwxfIHT_iQ,5,5,0
3kPqtmL3EdfhCwxfIHT_iQ,4,2,4
3kPqtmL3EdfhCwxfIHT_iQ,1,1,0
3kPqtmL3EdfhCwxfIHT_iQ,4,5,1
htUK5uwiYlKB4coz8-b1XQ,5,5,0
uBZjhmmqzIwxdTeIKopCEg,5,5,0
uBZjhmmqzIwxdTeIKopCEg,5,5,0
uBZjhmmqzIwxdTeIKopCEg,4,5,1
uBZjhmmqzIwxdTeIKopCEg,4,4,0
lSSUmCtsKU_qYz5NGz979w,1,1,0
3kPqtmL3EdfhCwxfIHT_iQ,1,1,0
3kPqtmL3EdfhCwxfIHT_iQ,1,1,0
3kPqtmL3EdfhCwxfIHT_iQ,4,4,0
-RxkfrFaOLpE6Be3zGfsVg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,1,2,1
h-Oq86DZfZad9kKXe8m7Lg,1,2,1
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,4,4,0
2LVuwl-eH-8PYikyFmqcTQ,4,2,4
2LVuwl-eH-8PYikyFmqcTQ,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,2,2,0
h-Oq86DZfZad9kKXe8m7Lg,2,1,1
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,2,1,1
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,2,9
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,1,1,0
h-Oq86DZfZad9kKXe8m7Lg,4,3,1
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
P7tnvgfHFCretdRxIEwbPw,3,3,0
P7tnvgfHFCretdRxIEwbPw,5,5,0
wjf1uZNr6E4LQ0nUNHX5AA,5,5,0
wjf1uZNr6E4LQ0nUNHX5AA,4,5,1
wjf1uZNr6E4LQ0nUNHX5AA,4,3,1
wjf1uZNr6E4LQ0nUNHX5AA,5,5,0
wjf1uZNr6E4LQ0nUNHX5AA,5,5,0
wjf1uZNr6E4LQ0nUNHX5AA,4,5,1
wjf1uZNr6E4LQ0nUNHX5AA,5,5,0
wjf1uZNr6E4LQ0nUNHX5AA,4,1,9
wjf1uZNr6E4LQ0nUNHX5AA,5,4,1
D3IfloYiVWl-WKnk7msdAA,5,3,4
D3IfloYiVWl-WKnk7msdAA,5,5,0
bjr8Uyi-r6xDeXVAhSX-cA,1,2,1
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,4,4,0
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,4,3,1
h-Oq86DZfZad9kKXe8m7Lg,1,1,0
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,5,0
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,4,4,0
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
h-Oq86DZfZad9kKXe8m7Lg,4,4,0
h-Oq86DZfZad9kKXe8m7Lg,5,4,1
SBPttAVjzEnN3VE6sKiaMg,4,4,0
nMV7Sn15I87tDlHJiSE92A,3,5,4
nMV7Sn15I87tDlHJiSE92A,5,5,0
nMV7Sn15I87tDlHJiSE92A,5,4,1
nMV7Sn15I87tDlHJiSE92A,3,3,0
nMV7Sn15I87tDlHJiSE92A,1,1,0
nMV7Sn15I87tDlHJiSE92A,1,1,0
wp6mYtftUQASEJcBXp2nVw,5,5,0
wp6mYtftUQASEJcBXp2nVw,5,3,4
wp6mYtftUQASEJcBXp2nVw,5,5,0
xkdgCrkgfbI80Htst6-Lbw,5,5,0
xkdgCrkgfbI80Htst6-Lbw,5,2,9
xkdgCrkgfbI80Htst6-Lbw,4,4,0
xkdgCrkgfbI80Htst6-Lbw,2,1,1
xkdgCrkgfbI80Htst6-Lbw,5,5,0
xkdgCrkgfbI80Htst6-Lbw,5,5,0
xkdgCrkgfbI80Htst6-Lbw,3,3,0
xkdgCrkgfbI80Htst6-Lbw,3,2,1
xkdgCrkgfbI80Htst6-Lbw,4,4,0
